"","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"c[5]",-0.0739213291271475,0.000443021907598874,0.107989283792285,-0.312143107967863,-0.139633274777653,-0.0630846406530123,0.00324047877569365,0.105172632129098,59417.0268031162,1.00001242220391
"c[6]",0.0127122551450507,0.0010778400103745,0.273272071291754,-0.515324675533408,-0.0808789366156167,0.0207778664362866,0.108286117671044,0.523241144401391,64280.8920882183,1.00009768283775
"a0",-4.51823914295705,0.00102410959214189,0.372626467077496,-5.27639220802121,-4.73729392606411,-4.51635737938223,-4.29646775966438,-3.77400449450281,132389.801203259,1.00003792885496
"b0",-0.03482982273572,0.000160353334651338,0.0462030773351211,-0.119266206867241,-0.0562694503818915,-0.0366318646810124,-0.0171489790353027,0.0662621640922341,83020.5896152769,1.00000673643702
"c0",0.0118921073620252,0.000476460002954691,0.123046083836512,-0.239884357731369,-0.0343435590886435,0.0182071120956898,0.0625832634576612,0.237640026011738,66693.374782493,1.00002058478094
"sigmasq_a",0.802350620677251,0.00114881703102679,0.302908200775313,0.391514750568232,0.586739309462883,0.742044449717791,0.951807345646551,1.55529934342272,69521.6918088921,1.00005673888979
"sigmasq_b",0.0746129701027163,0.000332769694231552,0.0626483147055702,0.0186639704794049,0.0369767122936356,0.0564905101201969,0.0902941821017733,0.24027531130172,35443.0632582152,1.00011902804913
"sigmasq_c",0.174400338913088,0.00108352777831404,0.161533966255256,0.0335880507138879,0.0804368537601919,0.127420189234414,0.208676060143485,0.613989331968536,22225.299083216,1.0000511249029
"sigma_a",0.881339665601865,0.000602939274437555,0.159972325985185,0.625711395587134,0.765989105315156,0.861420019336661,0.97560614268585,1.24711641117199,70395.1228114092,1.00003817248593
"sigma_b",0.257116446812802,0.000495617234801434,0.0922179281353525,0.136616142820751,0.19229329757688,0.237677323529584,0.300489903492937,0.490178856413446,34620.8654984196,1.00011603390237
"sigma_c",0.388364317457908,0.00103432396986001,0.153537018702634,0.183270430549146,0.283613916725144,0.35695964650643,0.456810748715396,0.783574713708333,22034.9986518253,1.00007719156219
"p1_1",0.00350914954477105,1.26628322451383e-06,0.000490408578180806,0.00260975503660834,0.00316776030024326,0.00348707325520864,0.00382822184303568,0.00453047514660382,149987.273158421,1.00000415300817
"p1_2",0.00295203602831388,1.08325285984914e-06,0.000385544483423006,0.00225970286837146,0.00268315978494554,0.00293058182589281,0.00319739275352557,0.00377175692499175,126674.529016989,0.999999033835464
"p1_3",0.00232903068410989,8.8772857817395e-07,0.000333450651172736,0.00171232581840915,0.00209868410857245,0.0023156887699125,0.00254586917508575,0.00301612551184575,141092.112987868,1.00000102843763
"p2_1",0.00669394591694035,2.05600691300138e-06,0.000766621340023716,0.00524713431974586,0.00616884807557942,0.00667542801443216,0.00719679482222992,0.00825806698423533,139031.32684452,0.999987166565716
"p2_2",0.00672817799818657,2.06112376036581e-06,0.000780650081763634,0.0052972985061432,0.00619053448189604,0.00669571578628843,0.00722437933634196,0.00836581299199041,143451.363130794,0.999996884851245
"p2_3",0.00886873658703853,2.85346776666209e-06,0.00121052954936035,0.00668274725770591,0.00802494702835686,0.00880090354333796,0.00964179117864312,0.0114321795486396,179971.960760188,1.00003990004055
"p3_1",0.00506515696734948,2.88917989577069e-07,0.000124208685933704,0.00482457459267408,0.00498064348715153,0.00506410633101101,0.00514824686204328,0.00531100676233103,184822.468331063,1.00001396886927
"p3_2",0.00434773044860461,2.71840676721103e-07,0.000115148178449227,0.00412474239521204,0.00426949215728289,0.00434688764045579,0.0044246063811204,0.00457608217113567,179425.951926045,0.999992402552813
"p3_3",0.00604887815707289,2.92388139627557e-07,0.000135952505146927,0.00578447052306559,0.00595693924107583,0.00604772869830562,0.00614018050373255,0.00631823608255219,216199.619430452,1.00000588557913
"p4_1",0.0159161837721643,2.25876705951636e-07,0.000110818605198742,0.0156992467485456,0.0158410167085631,0.0159160091726644,0.0159908784149878,0.0161346555461698,240703.534825629,0.999993309810138
"p4_2",0.0142915485187491,2.35035641896643e-07,0.00010565004477076,0.0140865308789583,0.0142197437321079,0.0142915610776614,0.0143627949993424,0.0144996188182184,202056.078267262,1.00000091612832
"p5_1",0.0185747846173881,1.49571669418377e-05,0.00499919335383179,0.0105300814743938,0.014980445715418,0.0179877824864698,0.0215521679356746,0.029948074755712,111712.349692252,0.999985659620418
"p5_2",0.012646610302958,9.65193783454099e-06,0.00348433124304632,0.00665391351640522,0.0101709860505553,0.0123683721038045,0.014819139037544,0.0202407675862105,130319.629958412,0.999995906494107
"p5_3",0.01310262100393,7.97252183801118e-06,0.00320967528510627,0.00753237928437044,0.0108315701288466,0.0128592715541591,0.0151156695364178,0.0200394057323278,162080.49755806,0.999990985570638
"p6_1",0.0136648819752795,1.26750178947402e-06,0.000490597534524268,0.0127224666744018,0.0133310899211353,0.0136582349729909,0.0139927110805877,0.0146431619394628,149814.400382965,0.999988126315375
"p6_2",0.00951379161014158,1.10464154631781e-06,0.000430927825825074,0.00868814806313152,0.00922075970195938,0.00950623513510673,0.00980206827785087,0.010374716290283,152183.06611182,0.999986168999735
"p6_3",0.0118189549688165,6.75756714874976e-07,0.0002977476812926,0.011240867999874,0.0116166604903242,0.0118167218433764,0.0120181179330461,0.0124121314655824,194140.451995189,0.999991886976592
"pi1_1",0.137081747018602,4.60235955937134e-05,0.0177904240886627,0.103944555695956,0.124759967605448,0.136458243395792,0.148787832569379,0.173629692490738,149420.956453412,1.00000387549269
"pi1_2",0.116655816871916,4.01514958422606e-05,0.0143081306007234,0.0906406275318495,0.106710147787268,0.115970763858184,0.125852054923393,0.146759046235037,126987.897320283,0.999999250089625
"pi1_3",0.0932035696586953,3.38698233222567e-05,0.0127095790235728,0.0694498680612396,0.0844564589579987,0.0927812817142045,0.101530795107799,0.119150673993158,140810.963155571,1.00000112927223
"pi2_1",0.131441620849794,3.78103972016818e-05,0.0140610573414909,0.104595695976312,0.121858059270237,0.131210117382082,0.140736068792178,0.15982025503666,138297.229258809,0.999987142710181
"pi2_2",0.132066065655259,3.77072369457458e-05,0.0142917420341639,0.105543455269556,0.122260372426267,0.131582670776467,0.141237287627186,0.161735049883491,143655.056469202,0.999997081478509
"pi2_3",0.170358666092307,4.99266579970202e-05,0.0211966595195915,0.131344541455777,0.155663126479381,0.16942501488808,0.184097207785207,0.214518689395093,180247.751335795,1.00003983362166
"pi5_1",0.138667380021831,0.000103609015036367,0.0346664028519111,0.0812004708831872,0.113744759053192,0.135161274517451,0.159957221843138,0.21592094001802,111949.580100262,0.999986046099954
"pi5_2",0.0964922284043731,7.04762558141264e-05,0.0253607692810852,0.0520079813713515,0.0785294965105859,0.0947679652363851,0.112583028989102,0.150907672197887,129490.885160576,0.999995845724433
"pi5_3",0.0998721337626308,5.79523828501473e-05,0.0233028927029416,0.0586941139456829,0.0834377286027559,0.0983612532207369,0.114717614896685,0.14951061188513,161687.734354341,0.999990841726151
"RR_handwashing",0.966822009192906,0.000165530106268137,0.0463488212366314,0.887571491683543,0.9452843943309,0.964030963878996,0.982997227747293,1.06850680456798,78401.324415241,1.00001103353758
"RR_masks",1.02001145542607,0.000630762255027629,0.173145996071137,0.78671883376876,0.966239487249326,1.01837387209639,1.06458309609725,1.2682525727077,75351.7793149675,1.00000137508109
"a_new",-4.5162671072184,0.00218249293172102,0.934527926359088,-6.41292535271861,-5.0528749179052,-4.51594770365999,-3.97749090414863,-2.62472631304513,183349.13947928,1.00004389487384
"b_new",-0.0348191048119455,0.000270047763180442,0.106991345663678,-0.238027119635678,-0.0780482670388436,-0.0365721701167013,0.00448558448649203,0.185701797656533,156969.809397364,0.999987952720587
"predicted_mean[1]",0.0111403831862619,1.29562261014717e-05,0.00451317490762572,0.00495489207484871,0.00841374338284873,0.0104324901777085,0.0129222862190334,0.0216089128957067,121340.922692745,1.00007479364713
"predicted_mean[2]",0.0107706005954188,1.25816187927814e-05,0.0044095598669662,0.00478656927001528,0.00811877166593008,0.0100655448403785,0.012486280453793,0.0210247060268111,122833.673880471,1.00006139258309
"predicted_mean[3]",0.010436740621081,1.27538981326685e-05,0.00442718427502135,0.00459149027458156,0.00781395878982569,0.00971044363445068,0.0120877885638393,0.0206735394990207,120495.078975934,1.00004553168364
"predicted_mean[4]",0.0101388285459763,1.38396159156164e-05,0.00464684754028316,0.00435111479858172,0.00749537139947473,0.00936573429518477,0.0117373456961991,0.0205528255133421,112737.596743408,1.00002952557774
"predicted_mean[5]",0.00987727049729056,1.63468402796252e-05,0.00520461651231816,0.00409771218781684,0.0071732638310702,0.00903234729473535,0.0114147978911226,0.0205970546542332,101370.089967987,1.00001819910727
"predicted_mean[6]",0.00965209461341372,2.05273861813625e-05,0.0061543359770086,0.00382385930716237,0.00685793064132528,0.00870664100765172,0.0111123179135225,0.0208586241596801,89886.6298375917,1.0000155168091
"predicted_mean[7]",0.00946304336422342,2.62110588213169e-05,0.00743367666619724,0.00354495644766175,0.00654536743801684,0.00839393080943676,0.0108364492318929,0.0212583377396571,80433.7291291775,1.00001949801078
"predicted_mean[8]",0.00930985213443585,3.30772168061299e-05,0.00898606921073087,0.00327572101732817,0.00624786049799372,0.00809498185733645,0.010577804797154,0.0218500835066341,73804.2886420722,1.0000258849578
"predicted_mean[9]",0.00919200024520101,4.08992064626137e-05,0.0107719783271414,0.00300601848141358,0.0059535515570883,0.00780401429076995,0.0103270845496598,0.0225132490022257,69368.320268654,1.000032038225
"predicted_mean[10]",0.00910853960792053,4.95017736368728e-05,0.0127383581885913,0.00275061158393246,0.00566535746818815,0.00752344278488458,0.0100922077803508,0.0233147030901506,66219.4231856682,1.00003714883948
"predicted_mean[11]",0.00905831144854854,5.87038573083723e-05,0.0148258317316882,0.00251159850435584,0.00538752143718181,0.00725517215413465,0.00985980000254455,0.0242091648254237,63782.9873229712,1.0000412491963
"predicted_mean[12]",0.00904024936446098,6.83455459526559e-05,0.0169905622782218,0.00228009803439547,0.00512268910870819,0.00699098150490603,0.00964261232273765,0.0253304349809001,61800.9382908756,1.00004457235989
"predicted_mean[13]",0.00905350176920249,7.831981608483e-05,0.0192113610180276,0.00206669069579817,0.00486889385203732,0.00673990262573935,0.00943667883326959,0.0265304566834435,60169.0214793702,1.00004737592787
"predicted_mean[14]",0.00909737212679839,8.85667729320356e-05,0.0214845699873108,0.00186817705556336,0.00462436232287943,0.00649715117796222,0.00923676744648243,0.027793871554421,58845.2876194506,1.00004988256514
"predicted_mean[15]",0.00917117369851889,9.90743381696276e-05,0.0238146726278355,0.00168842795303191,0.00438973272336905,0.00626296473435642,0.009040303653997,0.0292176060528564,57778.5810216958,1.00005223778362
"predicted_mean[16]",0.00927409707222939,0.000109843821540048,0.0262060565097478,0.00151925960208622,0.00416661132166292,0.00603911126388087,0.00885570818524351,0.0307001650925903,56918.3207359901,1.00005450612753
"predicted_mean[17]",0.00940514305989359,0.000120875339299223,0.0286586520992989,0.00137011795094964,0.00395235490958101,0.00581894365084291,0.0086764637583438,0.0324521755680575,56212.9152109232,1.00005669716318
"predicted_mean[18]",0.00956312112979737,0.000132162258942274,0.0311671808979968,0.00123152606419893,0.00375053501491128,0.00561094441281823,0.0084965819271303,0.0342854596646546,55613.4883773671,1.00005879555821
"predicted_mean[19]",0.00974668894169395,0.000143657617017972,0.0337224014975869,0.00110528886987503,0.00355643453803051,0.00540929146278167,0.00832013363392243,0.0363721512737597,55103.5619930844,1.00006078059295
"predicted_mean[20]",0.00995440836139507,0.000155316602232397,0.0363129374536133,0.000989684745756975,0.00337234751756411,0.00521417417870986,0.00815564617610603,0.0385392490421716,54662.186661279,1.0000626340612
"predicted_mean[21]",0.0101848016528779,0.000167088416786584,0.0389268962288992,0.00088555428919968,0.00319794921131472,0.00502639287235338,0.00799372894829556,0.0409653038264639,54275.8791460915,1.00006434169302
"predicted_mean_new_trial[1]",0.0162716094983054,6.47285749654516e-05,0.0262220259804513,0.00157606115227823,0.00611592753079156,0.0104370310804677,0.0177972952997554,0.0659361672310259,164112.021437653,0.999999955458424
"predicted_mean_new_trial[2]",0.0159801904530587,6.64166347350405e-05,0.026658899626631,0.00148390603159055,0.0058441575121329,0.0100751833491193,0.0173625537731586,0.0657603798020423,161113.045037957,0.999995663555293
"predicted_mean_new_trial[3]",0.0158813438112356,7.09379216788785e-05,0.0280578700264952,0.00136728900444787,0.0055472808777356,0.00974074313560152,0.0170352734897981,0.0674022055439111,156441.682204603,0.999991132744626
"predicted_mean_new_trial[4]",0.0159752684594507,7.91003116047731e-05,0.0305510415346259,0.00123791385330316,0.00524828442302092,0.00941165539397401,0.0167522545110891,0.0700657228313882,149174.864688308,0.999987842409998
"predicted_mean_new_trial[5]",0.0162583747858796,9.09221109041455e-05,0.0340519471516943,0.00109889088958122,0.00495208614056122,0.00907357066190616,0.0165250128615186,0.0742987620160254,140263.567725277,0.999986591729902
"predicted_mean_new_trial[6]",0.0167254183520703,0.000105962122631778,0.0384745422833574,0.000963842351981908,0.0046626028929972,0.00873536627066858,0.016335317473544,0.0802744398271099,131839.523532423,0.999986532285543
"predicted_mean_new_trial[7]",0.0173652761413636,0.000123725373160318,0.0436377791108383,0.000841025370132777,0.00438911488122591,0.00842426037777332,0.0161800274256647,0.08608087481061,124396.377771817,0.999987372554552
"predicted_mean_new_trial[8]",0.0181630970073824,0.000143428989617548,0.049327471698637,0.00071864439165746,0.00411830647964862,0.00811954676366927,0.0160479349249427,0.0945683035396166,118277.96235212,0.999988756028051
"predicted_mean_new_trial[9]",0.019102444059642,0.000164374861117852,0.0553534425298471,0.000609918158430396,0.00386317489126397,0.00782813894640961,0.0159128558925571,0.104640492217619,113401.414947064,0.999990222376461
"predicted_mean_new_trial[10]",0.0201667078873811,0.0001860875455164,0.0615648225547365,0.000514638574304256,0.00361796768355385,0.00754864284341341,0.0158152364355171,0.11542401466766,109453.750851159,0.999991582999708
"predicted_mean_new_trial[11]",0.0213402323154056,0.000208014245918044,0.0678482735513925,0.000430537417540068,0.0033850431244631,0.00727146486593716,0.0157177366119572,0.128076716786772,106387.706098561,0.99999284296577
"predicted_mean_new_trial[12]",0.0226091573526081,0.000230050288689572,0.0741252345456393,0.000354634761358603,0.00316710105894189,0.00700397789068507,0.015611165377963,0.143817556319435,103821.331872803,0.999994033844088
"predicted_mean_new_trial[13]",0.0239616369697151,0.000251996879050952,0.0803477499480841,0.000291441911707176,0.00295645756262986,0.00675540919079165,0.0155197281733699,0.162084626154847,101661.640688039,0.999995154186253
"predicted_mean_new_trial[14]",0.0253873739820329,0.000273719764463885,0.0864911117389638,0.000241170705653489,0.00276210015692313,0.00651234212166576,0.0154484645637831,0.183712173744261,99845.993733285,0.999996175029492
"predicted_mean_new_trial[15]",0.0268768934100345,0.000295103542070752,0.0925426817204353,0.000196764225126179,0.002578878277481,0.00627501750499962,0.0153573505249198,0.206298523079654,98341.1576203282,0.999997057553715
"predicted_mean_new_trial[16]",0.0284211769119397,0.000315989516911923,0.0984926261688544,0.00015920512855834,0.00240704137400407,0.006048422479909,0.0152986247681442,0.232601621120839,97154.3129763256,0.999997773722779
"predicted_mean_new_trial[17]",0.0300117273031154,0.000336351740800969,0.104331153663494,0.000129460030855082,0.00224533636404467,0.00583092528490378,0.0152548263154687,0.26214087524261,96214.5293909052,0.999998321108531
"predicted_mean_new_trial[18]",0.0316406995520079,0.000356200530518694,0.110049093292514,0.000104695750617042,0.00209145336857223,0.00561868427256523,0.0151897886999094,0.294371002120153,95451.7320618472,0.999998721095705
"predicted_mean_new_trial[19]",0.0333009727267021,0.000375510828526745,0.115638362422357,8.37953936563141e-05,0.00194835054690009,0.00541376211747602,0.0151437088342446,0.330757442949175,94832.8790227619,0.999999005912533
"predicted_mean_new_trial[20]",0.034986213828571,0.000394273711692148,0.121092476319924,6.71434154462223e-05,0.00181541171408947,0.00522322426433146,0.0151059652649776,0.368546871730285,94327.5769062899,0.999999206360969
"predicted_mean_new_trial[21]",0.0366909115868089,0.000412492372208782,0.126407220896743,5.37694286373705e-05,0.00169145671324079,0.00503876913726891,0.0150635806509421,0.408398841889422,93910.0177532774,0.999999345490504
"lp__",385815.799460767,0.0300991226332616,4.95388221099302,385804.931708383,385812.708069162,385816.228418193,385819.332097292,385824.250790114,27088.4203061504,1.00005873240484
