"mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"predicted_mean_new_trial[11]",0.0219707624191202,0.00115315279882542,0.0709807058119035,0.000408259028503757,0.0033870625480198,0.00725897657937946,0.015813849067334,0.129252161696388,3788.84564030548,1.00026632620878
"predicted_mean_new_trial[12]",0.0232573677066164,0.0012804480362551,0.0771359030106131,0.000334446172222449,0.0031413146966102,0.00697324187110486,0.0158050448644789,0.145656432781056,3629.01881034708,1.00028267350159
"predicted_mean_new_trial[13]",0.0246257740445813,0.00140466685247209,0.0832799557736444,0.000278349133470059,0.00292823452843175,0.00671799520398249,0.015796244962433,0.161364072439109,3515.07263567309,1.00029583570967
"predicted_mean_new_trial[14]",0.0260620600911535,0.0015249159145868,0.0893472434475147,0.000227891386970838,0.00274898473592042,0.00647135526250725,0.015745071100981,0.183182975121285,3432.97406489761,1.00030509069838
"predicted_mean_new_trial[15]",0.0275547852168236,0.00163824156323673,0.0952835275134291,0.000176761192597117,0.00258433496871582,0.0062579607128291,0.0157580847724531,0.20719255258774,3382.82688624723,1.00031135077714
"predicted_mean_new_trial[16]",0.029095977671287,0.00174621453423275,0.101063031725403,0.000136678257370694,0.0024306835390414,0.00603339619992663,0.0157429833716682,0.231348106948996,3349.57299974578,1.00031604607011
"predicted_mean_new_trial[17]",0.0306802308450607,0.00185036190768682,0.10668952695231,0.000114535363329008,0.00225527883867806,0.0058505567832172,0.0155932969000689,0.261003518857316,3324.52972572034,1.00032014112214
"predicted_mean_new_trial[18]",0.0323030071700956,0.00195048734717273,0.112180110199252,9.36532008263616e-05,0.00209479325358616,0.00566983356146144,0.0155233310240747,0.29592543692963,3307.84727563709,1.00032384395199
"predicted_mean_new_trial[19]",0.0339595802235064,0.0020464954458219,0.117548918182717,7.36819410432151e-05,0.00195675013453594,0.00547023557972128,0.0154303991937226,0.333226404815335,3299.25366782891,1.00032684545456
"predicted_mean_new_trial[20]",0.0356449420764579,0.00213957766818002,0.122800710698091,5.80049228887362e-05,0.00182031736181302,0.00527062288758842,0.0153103396245765,0.368258277377374,3294.16727048081,1.00032869499921
"predicted_mean_new_trial[21]",0.037354255485692,0.00223028839076995,0.127932934337415,4.56213445807774e-05,0.00169379877262121,0.00507722290097363,0.0153872655496769,0.402023435034462,3290.3543778464,1.00032906878524
"lp__",385814.000532966,0.13920464849861,4.87579941149173,385803.231853675,385810.953802317,385814.484737923,385817.502278207,385822.151703002,1226.82942879088,1.00095610759853
